Stilling id,Registrert dato,Yrke grovgruppe,Setning,Kategori,,Notater
9699556,2018-01-08,Serviceyrker og annet arbeid,from AM to AM Monday through Saturday,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,The job is distribution of papers advertisements and other products to our subscribers and customers in the area of Oslo,1,,
9699556,2018-01-08,Serviceyrker og annet arbeid,This is a physically demanding job often requiring a lot of walking in staircases,1,,
9699556,2018-01-08,Serviceyrker og annet arbeid,The work is carried out under all weather conditions,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,Therefore you need to,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,be physically healthy and strong,3,,
9699556,2018-01-08,Serviceyrker og annet arbeid,be orderly and structured,2,,
9699556,2018-01-08,Serviceyrker og annet arbeid,dispose of a car,3,,
9699556,2018-01-08,Serviceyrker og annet arbeid,speak Norwegian or English,3,,
9699556,2018-01-08,Serviceyrker og annet arbeid,Car allowance in addition to salary,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,Please log on to our net site for more information and the application form http avisbud,0,,
9699556,2018-01-08,Serviceyrker og annet arbeid,or get in touch with our personnel given in this job advertisement,0,,
9792675,2018-05-04,Undervisning,One year temporary,0,,
9792675,2018-05-04,Undervisning,MYP Spanish,0,,
9792675,2018-05-04,Undervisning,st of August,0,,
9792675,2018-05-04,Undervisning,with a minimum of ECTS with equivalent specialist tertiary training in French Spanish consisting of at least ECTS,3,,
9792675,2018-05-04,Undervisning,Recognized teacher training certification consisting of at least ECTS,3,,
9792675,2018-05-04,Undervisning,Demonstrable fluency in both written and spoken English,3,,
9792675,2018-05-04,Undervisning,A police clearance letter to be provided before August,3,,
9792675,2018-05-04,Undervisning,Personal attributes as indicated by the IB learner profile,3,,
9792675,2018-05-04,Undervisning,Preferred candidates will also have,0,,
9792675,2018-05-04,Undervisning,Experience teaching at international schools and or training and experience related to teaching within the,3,,
9792675,2018-05-04,Undervisning,community DP and MYP experience required,3,,
9792675,2018-05-04,Undervisning,Interest and motivation to work in a high,0,,
9792675,2018-05-04,Undervisning,Closing date for Internal applications,0,,
9792675,2018-05-04,Undervisning,Wednesday May th at,0,,
9792675,2018-05-04,Undervisning,The appointment is subject to the rules governing schools for Norway,0,,
9792675,2018-05-04,Undervisning,Further information please contact,0,,
9858082,2018-08-15,Reiseliv og transport,Vi søker en engasjert og faglig dyktig leder for vårt kjøkken og bakeri,1,,
9858082,2018-08-15,Reiseliv og transport,Liker du å jobbe med mennesker,1,,
9858082,2018-08-15,Reiseliv og transport,Høres det interessant ut å jobbe i spennet mellom å drive attføring med opplæring og veiledning til å være en profesjonell leverandør av varer og tjenester,1,,
9858082,2018-08-15,Reiseliv og transport,I så fall må du lese videre,0,,
9858082,2018-08-15,Reiseliv og transport,Trigger tilbyr en rekke produkter og tjenester i våre avdelinger fordelt på Sotra og Askøy,0,,
9858082,2018-08-15,Reiseliv og transport,Vi holder til i moderne lokaler og er oppdatert med ny teknologi,0,,
9858082,2018-08-15,Reiseliv og transport,Vi leverer til enhver tid produkter av høy kvalitet og til konkurransedyktige priser,0,,
9858082,2018-08-15,Reiseliv og transport,Fleksible løsninger og service står i fokus,0,,
9858082,2018-08-15,Reiseliv og transport,Trigger har stort fokus på å utvikle produkter og attføringstjenester i samsvar med de behov som er uttrykt i markedet av NAV og selskapets eiere,1,,
9858082,2018-08-15,Reiseliv og transport,Dette er en spennende stilling der den riktige kandidaten vil få mulighet til å drive og utvikle avdelingen sammen med ansatte samt påvirke både menyvalg og konsept,1,,
9858082,2018-08-15,Reiseliv og transport,Du vil lede en avdeling med en arbeidsleder og et team på,1,,
9858082,2018-08-15,Reiseliv og transport,Avdelingen gir arbeidstrening og tilrettelagt arbeid,0,,
9858082,2018-08-15,Reiseliv og transport,Stillingen rapporterer til Daglig leder og vil inngå i selskapets ledergruppe,1,,
9858082,2018-08-15,Reiseliv og transport,Dette er en unik mulighet for deg som ønsker en kjøkkenfaglig spennende hverdag i kombinasjon med oppfølging opplæring av personer i arbeidsrettet tiltak,1,,
9858082,2018-08-15,Reiseliv og transport,Daglig driftsansvar for kjøkken,1,,
9858082,2018-08-15,Reiseliv og transport,og bakeriavdeling inkludert personalansvar,1,,
9858082,2018-08-15,Reiseliv og transport,Sørge for at driften av avdelingen drives etter Trigger sine yrkesetiske retningslinjer og annen relevant lovgivning bl,1,,
9858082,2018-08-15,Reiseliv og transport,a Mattilsynets krav,0,,
9858082,2018-08-15,Reiseliv og transport,Delta i det daglige arbeidet på kjøkkenet og bakeriet,1,,
9858082,2018-08-15,Reiseliv og transport,Oppfølging av deltakere i arbeidsrettede tiltak,1,,
9858082,2018-08-15,Reiseliv og transport,Salgsarbeid med ansvar for markedsføring og kundekontakt,1,,
9858082,2018-08-15,Reiseliv og transport,Innkjøp og kostnadskontroll,1,,
9858082,2018-08-15,Reiseliv og transport,Bidra til å skape trivsel på arbeidsplassen for deg dine kollegaer og kunder,1,,
9858082,2018-08-15,Reiseliv og transport,Samarbeid med andre avdelinger i Trigger,1,,
9858082,2018-08-15,Reiseliv og transport,Videreutvikling av avdelingen,1,,
9858082,2018-08-15,Reiseliv og transport,Ledererfaring og gode lederegenskaper,3,,
9858082,2018-08-15,Reiseliv og transport,Beslutningsdyktig løsningsorientert og selvdrivende,2,,
9858082,2018-08-15,Reiseliv og transport,Engasjert og entusiastisk,2,,
9858082,2018-08-15,Reiseliv og transport,Beherske bruk av IKT verktøy,3,,
9858082,2018-08-15,Reiseliv og transport,Beherske norsk muntlig og skriftlig,3,,
9858082,2018-08-15,Reiseliv og transport,Klasse B sertifikat,3,,
9858082,2018-08-15,Reiseliv og transport,Krav til fremleggelse av politiattest,3,,
9858082,2018-08-15,Reiseliv og transport,SØK JOBBEN HER,0,,
9727299,2018-02-10,Industriarbeid,Vikarkompaniet er et bemanningsselskap med ansatte med mange års fartstid i bemanningsbransjen i Follo og Østfold,0,,
9727299,2018-02-10,Industriarbeid,Kvalitet og oppfølging er nedfelt i både vår visjon våre mål og vår arbeidsmåte,0,,
9727299,2018-02-10,Industriarbeid,Vi har kontor i Varnaveien i Moss og i Sentrumsbygget på Kolbotn,0,,
9727299,2018-02-10,Industriarbeid,Vi leier ut arbeidskraft og rekrutterer til faste stillinger,0,,
9727299,2018-02-10,Industriarbeid,På vegne av vår kunde i Moss søker vi etter en dyktig og engasjert biloppretter,1,,
9727299,2018-02-10,Industriarbeid,Rette opp skader i karosseriet,1,,
9727299,2018-02-10,Industriarbeid,Skifte og tilpasse deler,1,,
9727299,2018-02-10,Industriarbeid,Demontere montere måle opp og justere bilens karosseri og karosserikomponenter,1,,
9727299,2018-02-10,Industriarbeid,Tilrettelegge og bearbeide en skadet overflate før lakkering,1,,
9727299,2018-02-10,Industriarbeid,Kontrollere feilsøke skifte og justere komponenter i drivverk understell bremser og sikkerhetsanordninger,1,,
9727299,2018-02-10,Industriarbeid,Fagbrev eller noen år med relevant praksis og erfaring fra biloppretteryrket,3,,
9727299,2018-02-10,Industriarbeid,Høy faglig kompetanse,3,,
9727299,2018-02-10,Industriarbeid,Beherske norsk både muntlig og skriftlig,3,,
9727299,2018-02-10,Industriarbeid,Du må kunne jobbe planmessig effektivt og nøyaktig,2,,
9727299,2018-02-10,Industriarbeid,Bidra til å skape et godt arbeidsmiljø,2,,
9727299,2018-02-10,Industriarbeid,Gode lønnsbetingelser etter avtale,0,,
9727299,2018-02-10,Industriarbeid,uker ferie,0,,
9727299,2018-02-10,Industriarbeid,Mulighet for fast for den rette,0,,
9727299,2018-02-10,Industriarbeid,Mulighet for videreutvikling og bli sertifisert Volvo skadereparatør,0,,
9727299,2018-02-10,Industriarbeid,Syns du dette høres som noe for deg,0,,
9727299,2018-02-10,Industriarbeid,Ta kontakt for å høre hva vi kan tilby,0,,
9861697,2018-08-21,Ledere,Vi trenger nå en HR Sjef med ambisjoner om å lykkes og som har en sterk interesse for HR som fagfelt,1,,
9861697,2018-08-21,Ledere,Heimta AS trenger en person som har breddekompetanse og motiveres av både operativt og strategisk arbeid,1,,
9861697,2018-08-21,Ledere,Vi holder til i store deler av Norge så reisevirksomhet er en del av rollen,0,,
9861697,2018-08-21,Ledere,Hovedkontoret er på Kolbotn,0,,
9861697,2018-08-21,Ledere,Stillingen inngår i den norske ledergruppen,0,,
9861697,2018-08-21,Ledere,Hovedansvar for lederstøtte og lederutvikling,1,,
9861697,2018-08-21,Ledere,Videreutvikle og profesjonalisere policies rekruttering HR data og systemutvikling,1,,
9861697,2018-08-21,Ledere,Generelle HR prosesser,1,,
9861697,2018-08-21,Ledere,Kollektiv og individuell arbeidsrett samt alle ledd i en omstillingsprosess,1,,
9861697,2018-08-21,Ledere,Lønnsforhandling og samhandling med tillitsvalgte og vernetjenesten,1,,
9861697,2018-08-21,Ledere,Relevant utdanning på minimum bachelornivå,3,,
9861697,2018-08-21,Ledere,Minimum års relevant erfaring innen HR faget,3,,
9861697,2018-08-21,Ledere,Kommersiell og forretningsmessig forståelse,2,,
9861697,2018-08-21,Ledere,Erfaring fra flere av ovenstående oppgaver med dokumentert resultat,3,,
9861697,2018-08-21,Ledere,Du er en sterk og trygg leder som skaper tillit blant lederne og ute i organisasjonen,2,,
9861697,2018-08-21,Ledere,Du har godt humør er løsningsorientert og har gjennomføringsevne,2,,
9861697,2018-08-21,Ledere,Du er imøtekommende og evner å kommunisere i alle ledd,2,,
9861697,2018-08-21,Ledere,Du trives med utfordringer og krevende oppgaver,2,,
9861697,2018-08-21,Ledere,Du kommuniserer godt både skriftlig og muntlig,2,,
9861697,2018-08-21,Ledere,En spennende arbeidsplass i sterk vekst,0,,
9861697,2018-08-21,Ledere,Allsidige og faglig utfordrende arbeidsoppgaver,0,,
9861697,2018-08-21,Ledere,En sentral rolle med stor innflytelse på selskapets måloppnåelse,0,,
9861697,2018-08-21,Ledere,Vi gleder oss til å høre fra deg,0,,
9861697,2018-08-21,Ledere,Søknadene vil bli behandlet fortløpende,0,,
9861697,2018-08-21,Ledere,Klikk på linken i denne annonsen for å sende inn elektronisk søknad,0,,
9861697,2018-08-21,Ledere,HR Sjef,1,,
9861697,2018-08-21,Ledere,For elektronisk søknadsskjema,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Presentasjon av stillingen,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Oslo VO Helsfyr tilbyr norskkurs og opplæring på grunn,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,og videregående skoles nivå i nye og moderne lokaler på Helsfyr,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Vi har rundt deltagere og ansatte,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Det satses på utstrakt bruk av data i opplæringen pc tettheten er høy klasserommene har smartboard og nye språklaboratorier står til disposisjon,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Vi har klassesett med IPADer til bruk i undervisningen,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Alle klasser har sine digitale klasserom,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Vurdering for læring og CLIL Content and,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,er godt integrert i klasseromsundervisningen og i organiseringen av denne,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Vi har utstrakt lærersamarbeid,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Profesjonell undervisningspraksis er beskrevet i skolens kvalitetssystem,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Oslo VO Helsfyr har utviklet en egen spesialtilpasset modell for to yrkesfaglige utdanningsprogram,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Unikt for disse klassene er at de voksne deltagerne er lærlinger allerede fra VG,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Skolen har derfor tett kontakt med lærestedene,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Oslo VO Helsfyr har flere spennende prosjekt under delprogram sysselsetting i Groruddalssatsingen,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Felles både for de spesialtilpassede videregående klassene og prosjektene i Groruddalssatsingen er samarbeid med arbeidsgivere og NAV,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,De tre voksenopplæringssentrene skal de neste to årene søke nye veier i samarbeidet om å få flere deltagere i introduksjonsprogrammet i jobb etter endt program,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,I den forbindelse lyser vi ut en midlertidig spesialstilling som språkpraksiskoordinator,1,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Les mer om Oslo VO Heslfyr på https helsfyr,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Oslo VO Helsfyr Profesjonell engasjerende og inkluderende,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du skal samarbeide med NAV og bydeler for å sikre våre deltakeres behov for språkpraksisplasser,1,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du skal samarbeide med NAV og bydeler om å følge opp arbeidsgivere som har språkpraksisplasser,1,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du skal sammen med lærere utarbeide gode språkanalyser av de fagområder og bransjer hvor vi har språkpraksisplasser,1,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du skal sikre arbeidsgivernes forutsetninger for å kunne gjennomføre god språkpraksis,1,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du skal samarbeide med tilsvarende roller på andre VO,1,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har gjerne utdanning innen språk pedagogikk og karriereveiledning,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har gjerne utdanning eller erfaring innen arbeidsmarkedskunnskap,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har erfaring med utviklingsarbeid og prosjektarbeid,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har erfaring og ferdigheter som gjør at du kan jobbe både på system,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har erfaring med innsikt i og forståelse for arbeid i flerkulturelle miljøer,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har gjerne undervisningserfaring,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Lærerutdanninger og utdanninger i pedagogikk,3,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du er opptatt av å oppnå resultater og bidrar til at skolen når sine mål,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du skaper gode relasjoner,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du er god til å samarbeide og til å gjøre andre gode,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du er tålmodig samtidig som du har ambisjoner på vegne av deltakeren,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du er systematisk og strukturert,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Du har godt humør og er opptatt av å skape et positivt arbeidsmiljø,2,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Et hyggelig og faglig godt arbeidsmiljø,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,En inkluderende og samarbeidende organisasjon,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Lønn og arbeidsvilkår som er fastsatt i lov og avtaleverk,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Pliktig medlemskap i Statens pensjonskasse,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Trimrom for ansatte,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Lyse og trivelige lokaler,0,,
9692436,2017-12-21,Serviceyrker og annet arbeid,Noe reisevirksomhet må påregnes,0,,
9801072,2018-05-16,Akademiske yrker,i Amedia får du ansvaret for utvalgte mediehus regioner eller selskaper i vår portefølje hvor du vil være en strategisk rådgiver og partner for organisasjonen du støtter,1,,
9801072,2018-05-16,Akademiske yrker,Du vil også ha prosessansvar for en eller flere av våre kjerneprosesser,1,,
9801072,2018-05-16,Akademiske yrker,Helhetlig ansvar for samtlige HR leveranser i egen portefølje,1,,
9801072,2018-05-16,Akademiske yrker,Rådgiver og aktiv støtte for ledere i å drive HR prosesser,1,,
9801072,2018-05-16,Akademiske yrker,Sørge for at organisasjonen leverer på definerte HR aktiviteter,1,,
9801072,2018-05-16,Akademiske yrker,Coache og utvikle ledere,1,,
9801072,2018-05-16,Akademiske yrker,Bistå og støtte ledere i arbeidsrettslige spørsmål,1,,
9801072,2018-05-16,Akademiske yrker,Rådgi i restrukturering og endringsarbeid og annen kapasitetsplanlegging,1,,
9801072,2018-05-16,Akademiske yrker,Bidragsyter til videreutvikling av våre HR prosesser,1,,
9801072,2018-05-16,Akademiske yrker,Som person er du,0,,
9801072,2018-05-16,Akademiske yrker,Proaktiv og løsningsorientert med sterk gjennomføringsevne,2,,
9801072,2018-05-16,Akademiske yrker,Trygg i rådgiverrollen og trives best tett på organisasjon og forretning,2,,
9801072,2018-05-16,Akademiske yrker,God til å formidle og du kommuniserer godt på alle nivåer i organisasjonen,2,,
9801072,2018-05-16,Akademiske yrker,Forretningsorientert og opptatt av å skape dokumenterbare og varige resultater,2,,
9801072,2018-05-16,Akademiske yrker,Opptatt av å forstå problemstillingen og initierer aktiviteter som gir resultater,2,,
9801072,2018-05-16,Akademiske yrker,Tillitsfull og god til å samarbeide og du skaper lett relasjoner med nye mennesker,2,,
9801072,2018-05-16,Akademiske yrker,Evner å jobbe med strategiske så vel som operative oppgaver i hverdagen,2,,
